Destination Port,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length.1,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
80,442659,3,4,444,935,438,0,148.0,251.1652842,923,0,233.75,459.508705,3115.264798,15.81352689,73776.5,98838.09715,199665,4,199643,99821.5,140924.2602,199470,173,243266,81088.66667,105163.8105,199915,4,0,0,0,0,72,88,6.77722581,9.036301081,0,923,172.375,339.3640849,115167.9821,0,0,0,1,0,0,0,0,1,197.0,148.0,233.75,72,0,0,0,0,0,0,3,444,4,935,8192,4818,2,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,3,2,0,53,0,53,0,26.5,37.4766594,0,0,0.0,0.0,17700000.0,666666.6667,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,1,0,0,0,64,0,666666.6667,0.0,0,53,35.33333333,30.59956427,936.3333333,0,1,0,0,1,0,0,0,0,53.0,26.5,0.0,64,0,0,0,0,0,0,2,53,0,0,1618,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,78692,4,4,124,548,31,31,31.0,0.0,137,137,137.0,0.0,8539.622833,101.6621766,11241.71429,26919.4022,72055,3,78480,26160.0,45266.28742,78429,3,6589,2196.333333,3798.098779,6582,3,0,0,0,0,128,128,50.83108829,50.83108829,31,137,78.11111111,55.86690533,3121.111111,0,0,0,0,0,0,0,0,1,87.875,31.0,137.0,128,0,0,0,0,0,0,4,124,4,548,-1,-1,3,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,3071926,2,2,6,6,6,0,3.0,4.242640687,6,0,3.0,4.242640687,3.906344098,1.302114699,1023975.333,1729922.406,3021305,68,50621,50621.0,0.0,50621,50621,3021373,3021373.0,0.0,3021373,3021373,0,0,0,0,52,52,0.65105735,0.65105735,0,6,2.4,3.286335345,10.8,0,0,0,1,0,0,0,0,1,3.0,3.0,3.0,52,0,0,0,0,0,0,2,6,2,6,8192,106,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,161,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,74534.16149,12422.36025,161.0,0.0,161,161,161,161.0,0.0,161,161,0,0.0,0.0,0,0,0,0,0,0,40,0,12422.36025,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,254,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,46570,2,2,86,242,43,43,43.0,0.0,121,121,121.0,0.0,7043.160833,85.89220528,15523.33333,26843.04417,46519,3,48,48.0,0.0,48,48,3,3.0,0.0,3,3,0,0,0,0,80,40,42.94610264,42.94610264,43,121,74.2,42.72235949,1825.2,0,0,0,0,0,0,0,0,1,92.75,43.0,121.0,80,0,0,0,0,0,0,2,86,2,242,-1,-1,1,40,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,61075131,15,13,1162,3792,778,0,77.46666667,201.4950785,1623,0,291.6923077,580.8665057,81.1132112,0.458451739,2262041.889,4211340.587,10000000,101,61100000,4362509.357,5137280.934,10100000,259,61000000,5081052.917,5246544.985,10100000,215,0,0,0,0,312,344,0.245599146,0.212852593,0,1623,170.8275862,421.1848991,177396.7192,0,0,0,1,0,0,0,0,0,176.9285714,77.46666667,291.6923077,312,0,0,0,0,0,0,15,1162,13,3792,8192,116,14,20,159562.6667,140036.5332,445411,102249,9993117.333,19510.48349,10000000,9954155,BENIGN
53,65103,1,1,60,109,60,60,60.0,0.0,109,109,109.0,0.0,2595.886518,30.72055051,65103.0,0.0,65103,65103,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,15.36027526,15.36027526,60,109,76.33333333,28.29016319,800.3333333,0,0,0,0,0,0,0,0,1,114.5,60.0,109.0,32,0,0,0,0,0,0,1,60,1,109,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,3,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,666666.6667,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,0,0,0,0,64,0,666666.6667,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,65535,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,71819,1,1,54,174,54,54,54.0,0.0,174,174,174.0,0.0,3174.647377,27.84778401,71819.0,0.0,71819,71819,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,20,13.92389201,13.92389201,54,174,94.0,69.2820323,4800.0,0,0,0,0,0,0,0,0,1,141.0,54.0,174.0,32,0,0,0,0,0,0,1,54,1,174,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,115190295,18,17,1082,5260,338,0,60.11111111,125.4441,1460,0,309.4117647,577.665567,55.05672158,0.303845042,3387949.853,4705888.379,10000000,39,115000000,6775899.706,4662036.755,10000000,11488,110000000,6905864.813,4787837.512,10000000,194,0,0,0,0,372,484,0.156263164,0.147581877,0,1460,176.1666667,420.271103,176627.8,0,0,0,1,0,0,0,0,0,181.2,60.11111111,309.4117647,372,0,0,0,0,0,0,18,1082,17,5260,8192,292,17,20,48078.09091,45125.43151,184136,34313,9996840.727,1347.326025,10000000,9995289,BENIGN
8194,50,2,0,4,0,2,2,2.0,0.0,0,0,0.0,0.0,80000.0,40000.0,50.0,0.0,50,50,50,50.0,0.0,50,50,0,0.0,0.0,0,0,0,0,0,0,48,0,40000.0,0.0,2,2,2.0,0.0,0.0,0,0,0,1,0,0,0,0,0,3.0,2.0,0.0,48,0,0,0,0,0,0,2,4,0,0,1024,-1,1,24,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,75,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,160000.0,26666.66667,75.0,0.0,75,75,75,75.0,0.0,75,75,0,0.0,0.0,0,0,0,0,0,0,40,0,26666.66667,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,63214,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
123,22531,1,1,48,48,48,48,48.0,0.0,48,48,48.0,0.0,4260.796236,88.76658826,22531.0,0.0,22531,22531,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,20,44.38329413,44.38329413,48,48,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1,72.0,48.0,48.0,32,0,0,0,0,0,0,1,48,1,48,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,176,2,2,84,200,42,42,42.0,0.0,100,100,100.0,0.0,1613636.364,22727.27273,58.66666667,95.55277774,169,3,3,3.0,0.0,3,3,4,4.0,0.0,4,4,0,0,0,0,40,40,11363.63636,11363.63636,42,100,65.2,31.76790834,1009.2,0,0,0,0,0,0,0,0,1,81.5,42.0,100.0,40,0,0,0,0,0,0,2,84,2,200,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
35074,199,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,10050.25126,199.0,0.0,199,199,199,199.0,0.0,199,199,0,0.0,0.0,0,0,0,0,0,0,64,0,10050.25126,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,365,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,30678,1,1,52,68,52,52,52.0,0.0,68,68,68.0,0.0,3911.597888,65.19329813,30678.0,0.0,30678,30678,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,20,32.59664906,32.59664906,52,68,57.33333333,9.237604307,85.33333333,0,0,0,0,0,0,0,0,1,86.0,52.0,68.0,32,0,0,0,0,0,0,1,52,1,68,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
1218,67,2,2,4,12,2,2,2.0,0.0,6,6,6.0,0.0,238805.9701,59701.49254,22.33333333,5.773502692,29,19,48,48.0,0.0,48,48,48,48.0,0.0,48,48,0,0,0,0,48,40,29850.74627,29850.74627,2,6,3.6,2.19089023,4.8,0,0,0,1,0,0,0,0,1,4.5,2.0,6.0,48,0,0,0,0,0,0,2,4,2,12,1024,0,1,24,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53174,3,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,666666.6667,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,0,0,0,0,64,0,666666.6667,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,4171,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
49154,3,2,0,4,0,2,2,2.0,0.0,0,0,0.0,0.0,1333333.333,666666.6667,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,0,0,0,0,48,0,666666.6667,0.0,2,2,2.0,0.0,0.0,0,0,0,1,0,0,0,0,0,3.0,2.0,0.0,48,0,0,0,0,0,0,2,4,0,0,1024,-1,1,24,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,166,2,2,82,210,41,41,41.0,0.0,105,105,105.0,0.0,1759036.145,24096.38554,55.33333333,90.64399226,160,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,40,40,12048.19277,12048.19277,41,105,66.6,35.05424368,1228.8,0,0,0,0,0,0,0,0,1,83.25,41.0,105.0,40,0,0,0,0,0,0,2,82,2,210,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
2525,1,2,0,4,0,2,2,2.0,0.0,0,0,0.0,0.0,4000000.0,2000000.0,1.0,0.0,1,1,1,1.0,0.0,1,1,0,0.0,0.0,0,0,0,0,0,0,48,0,2000000.0,0.0,2,2,2.0,0.0,0.0,0,0,0,1,0,0,0,0,0,3.0,2.0,0.0,48,0,0,0,0,0,0,2,4,0,0,1024,-1,1,24,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
52872,11,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,1090909.091,181818.1818,11.0,0.0,11,11,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,90909.09091,90909.09091,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,60,252,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,73386699,12,10,443,795,443,0,36.91666667,127.8830846,795,0,79.5,251.401074,16.86954199,0.299781845,3494604.714,4885600.963,10200000,15,73400000,6671518.091,4961266.516,10200000,6153,71700000,7961701.333,4507670.742,10200000,604,0,0,0,0,392,328,0.16351737,0.136264475,0,795,53.82608696,186.0641757,34619.87747,0,0,0,1,0,0,0,0,0,56.27272727,36.91666667,79.5,392,0,0,0,0,0,0,12,443,10,795,29200,939,1,32,18234.57143,8323.015797,37108,14970,10200000.0,17606.56733,10200000,10200000,BENIGN
64689,4,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,3000000.0,500000.0,4.0,0.0,4,4,4,4.0,0.0,4,4,0,0.0,0.0,0,0,0,0,0,0,40,0,500000.0,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,184,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,248,2,2,68,158,34,34,34.0,0.0,79,79,79.0,0.0,911290.3226,16129.03226,82.66666667,137.9867143,242,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,64,64,8064.516129,8064.516129,34,79,52.0,24.64751509,607.5,0,0,0,0,0,0,0,0,1,65.0,34.0,79.0,64,0,0,0,0,0,0,2,68,2,158,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
65263,3,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,4000000.0,666666.6667,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,0,0,0,0,40,0,666666.6667,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,4954,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,116428208,17,15,938,1498,427,0,55.17647059,139.9567948,746,0,99.86666667,262.3339929,20.9227647,0.274847484,3755748.645,4786193.273,10000000,86,116000000,7276763.0,4359268.447,10000000,37403,111000000,7961102.786,4132555.657,10000000,32342,0,0,0,0,352,444,0.146012726,0.128834758,0,746,73.81818182,201.4330619,40575.27841,0,0,0,1,0,0,0,0,0,76.125,55.17647059,99.86666667,352,0,0,0,0,0,0,17,938,15,1498,8192,351,16,20,135549.0,327001.31,1121495,36733,9996801.909,15693.57051,10000000,9950311,BENIGN
4111,4,2,0,4,0,2,2,2.0,0.0,0,0,0.0,0.0,1000000.0,500000.0,4.0,0.0,4,4,4,4.0,0.0,4,4,0,0.0,0.0,0,0,0,0,0,0,48,0,500000.0,0.0,2,2,2.0,0.0,0.0,0,0,0,1,0,0,0,0,0,3.0,2.0,0.0,48,0,0,0,0,0,0,2,4,0,0,1024,-1,1,24,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,30567,1,1,46,190,46,46,46.0,0.0,190,190,190.0,0.0,7720.744594,65.43003893,30567.0,0.0,30567,30567,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,32.71501947,32.71501947,46,190,94.0,83.13843876,6912.0,0,0,0,0,0,0,0,0,1,141.0,46.0,190.0,20,0,0,0,0,0,0,1,46,1,190,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,62345,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,192.4773438,32.0795573,62345.0,0.0,62345,62345,62345,62345.0,0.0,62345,62345,0,0.0,0.0,0,0,0,0,0,0,40,0,32.0795573,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,254,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,31097,2,2,60,222,30,30,30.0,0.0,111,111,111.0,0.0,9068.398881,128.6297714,10365.66667,17950.39725,31093,1,1,1.0,0.0,1,1,3,3.0,0.0,3,3,0,0,0,0,80,64,64.31488568,64.31488568,30,111,62.4,44.36552716,1968.3,0,0,0,0,0,0,0,0,1,78.0,30.0,111.0,80,0,0,0,0,0,0,2,60,2,222,-1,-1,1,40,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,4965,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,2416.918429,402.8197382,4965.0,0.0,4965,4965,4965,4965.0,0.0,4965,4965,0,0.0,0.0,0,0,0,0,0,0,40,0,402.8197382,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,256,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
1805,51,2,2,4,12,2,2,2.0,0.0,6,6,6.0,0.0,313725.4902,78431.37255,17.0,26.85144316,48,1,2,2.0,0.0,2,2,1,1.0,0.0,1,1,0,0,0,0,48,40,39215.68627,39215.68627,2,6,3.6,2.19089023,4.8,0,0,0,1,0,0,0,0,1,4.5,2.0,6.0,48,0,0,0,0,0,0,2,4,2,12,1024,0,1,24,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
2048,3,2,0,4,0,2,2,2.0,0.0,0,0,0.0,0.0,1333333.333,666666.6667,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,0,0,0,0,48,0,666666.6667,0.0,2,2,2.0,0.0,0.0,0,0,0,1,0,0,0,0,0,3.0,2.0,0.0,48,0,0,0,0,0,0,2,4,0,0,1024,-1,1,24,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,60758296,19,18,11463,5515,4344,0,603.3157895,1408.655153,2896,0,306.3888889,744.6294095,279.4350915,0.608970337,1687730.444,3778148.787,10000000,1,60800000,3375460.889,4863922.126,10100000,17,60700000,3571031.765,4951489.078,10100000,3,0,0,0,0,616,584,0.312714497,0.29625584,0,4344,446.7894737,1116.988716,1247663.792,0,0,0,1,0,0,0,0,0,458.8648649,603.3157895,306.3888889,616,0,0,0,0,0,0,19,11463,18,5515,29200,200,5,32,86925.0,88201.48934,266960,50514,10000000.0,28212.8103,10000000,9959994,BENIGN
53,206,2,2,70,264,35,35,35.0,0.0,132,132,132.0,0.0,1621359.223,19417.47573,68.66666667,118.0691888,205,0,0,0.0,0.0,0,0,1,1.0,0.0,1,1,0,0,0,0,64,64,9708.737864,9708.737864,35,132,73.8,53.12908808,2822.7,0,0,0,0,0,0,0,0,1,92.25,35.0,132.0,64,0,0,0,0,0,0,2,70,2,264,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,280,2,2,68,352,34,34,34.0,0.0,176,176,176.0,0.0,1500000.0,14285.71429,93.33333333,155.5967009,273,3,3,3.0,0.0,3,3,4,4.0,0.0,4,4,0,0,0,0,40,40,7142.857143,7142.857143,34,176,90.8,77.77660317,6049.2,0,0,0,0,0,0,0,0,1,113.5,34.0,176.0,40,0,0,0,0,0,0,2,68,2,352,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,61976,2,2,90,432,45,45,45.0,0.0,216,216,216.0,0.0,8422.615206,64.54111269,20658.66667,35769.73615,61962,3,3,3.0,0.0,3,3,11,11.0,0.0,11,11,0,0,0,0,64,64,32.27055634,32.27055634,45,216,113.4,93.66055733,8772.3,0,0,0,0,0,0,0,0,1,141.75,45.0,216.0,64,0,0,0,0,0,0,2,90,2,432,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,30080609,6,5,1031,781,1007,0,171.8333333,409.1534757,763,0,156.2,339.2214616,60.23814212,0.365684086,3008060.9,4809834.898,10200000,37,20300000,4060548.0,5524408.733,10200000,310,30000000,7511134.25,4982416.349,10200000,43358,0,0,0,0,140,112,0.199464047,0.166220039,0,1007,151.0,346.784974,120259.8182,0,0,0,1,0,0,0,0,0,164.7272727,171.8333333,156.2,140,0,0,0,0,0,0,6,1031,5,781,29200,61,5,20,57652.0,30879.35313,79487,35817,10100000.0,127898.6462,10200000,10000000,BENIGN
53,24381,2,2,62,232,31,31,31.0,0.0,116,116,116.0,0.0,12058.5702,164.0621796,8127.0,14072.04687,24376,1,1,1.0,0.0,1,1,4,4.0,0.0,4,4,0,0,0,0,64,80,82.03108978,82.03108978,31,116,65.0,46.55641739,2167.5,0,0,0,0,0,0,0,0,1,81.25,31.0,116.0,64,0,0,0,0,0,0,2,62,2,232,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,35351,4,1,517,0,517,0,129.25,258.5,0,0,0.0,0.0,14624.76309,141.4387146,8837.75,17426.88416,34978,69,35351,11783.66667,20146.6466,35047,133,0,0.0,0.0,0,0,0,0,0,0,136,40,113.1509717,28.28774292,0,517,86.16666667,211.0643662,44548.16667,0,0,0,1,0,0,0,0,0,103.4,129.25,0.0,136,0,0,0,0,0,0,4,517,1,0,29200,27960,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,132,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,90909.09091,15151.51515,132.0,0.0,132,132,132,132.0,0.0,132,132,0,0.0,0.0,0,0,0,0,0,0,40,0,15151.51515,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,253,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,77720,5,4,121,3110,121,0,24.2,54.11284506,1338,0,777.5,671.0238446,41572.31086,115.8003088,9715.0,15848.23875,35203,4,77720,19430.0,18488.77618,35303,330,35674,11891.33333,20362.7525,35404,48,0,0,0,0,172,136,64.33350489,51.46680391,0,1338,323.1,551.7194235,304394.3222,0,0,0,1,0,0,0,0,0,359.0,24.2,777.5,172,0,0,0,0,0,0,5,121,4,3110,65535,4050,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,60755933,14,12,990,3434,596,0,70.71428571,162.8375446,1615,2,286.1666667,589.1466608,72.81593388,0.427941745,2430237.32,4337855.253,9994186,40,60800000,4673533.308,5194252.638,10100000,177,60700000,5515590.364,5231230.387,10100000,248,0,0,0,0,292,244,0.23043017,0.197511575,0,1615,163.8518519,415.5887116,172713.9772,0,0,0,1,0,0,0,0,0,170.1538462,70.71428571,286.1666667,292,0,0,0,0,0,0,14,990,12,3434,8192,30992,13,20,127700.1667,105773.8844,343610,84241,9993301.167,458.4859503,9994186,9992970,BENIGN
53,183,2,2,106,202,53,53,53.0,0.0,101,101,101.0,0.0,1683060.109,21857.9235,61.0,65.47518614,132,3,3,3.0,0.0,3,3,48,48.0,0.0,48,48,0,0,0,0,64,64,10928.96175,10928.96175,53,101,72.2,26.29068276,691.2,0,0,0,0,0,0,0,0,1,90.25,53.0,101.0,64,0,0,0,0,0,0,2,106,2,202,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
1166,62,2,2,4,12,2,2,2.0,0.0,6,6,6.0,0.0,258064.5161,64516.12903,20.66666667,24.19366308,48,2,48,48.0,0.0,48,48,2,2.0,0.0,2,2,0,0,0,0,48,40,32258.06452,32258.06452,2,6,3.6,2.19089023,4.8,0,0,0,1,0,0,0,0,1,4.5,2.0,6.0,48,0,0,0,0,0,0,2,4,2,12,1024,0,1,24,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
110,47,2,0,4,0,2,2,2.0,0.0,0,0,0.0,0.0,85106.38298,42553.19149,47.0,0.0,47,47,47,47.0,0.0,47,47,0,0.0,0.0,0,0,0,0,0,0,48,0,42553.19149,0.0,2,2,2.0,0.0,0.0,0,0,0,1,0,0,0,0,0,3.0,2.0,0.0,48,0,0,0,0,0,0,2,4,0,0,1024,-1,1,24,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
59206,3,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,666666.6667,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,0,0,0,0,64,0,666666.6667,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,679,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53844,64,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,31250.0,64.0,0.0,64,64,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,15625.0,15625.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,1006,65535,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
5987,66,2,2,4,12,2,2,2.0,0.0,6,6,6.0,0.0,242424.2424,60606.06061,22.0,34.6554469,62,1,3,3.0,0.0,3,3,1,1.0,0.0,1,1,0,0,0,0,48,40,30303.0303,30303.0303,2,6,3.6,2.19089023,4.8,0,0,0,1,0,0,0,0,1,4.5,2.0,6.0,48,0,0,0,0,0,0,2,4,2,12,1024,0,1,24,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,149,2,2,60,124,30,30,30.0,0.0,62,62,62.0,0.0,1234899.329,26845.63758,49.66666667,79.96457549,142,3,3,3.0,0.0,3,3,4,4.0,0.0,4,4,0,0,0,0,40,40,13422.81879,13422.81879,30,62,42.8,17.52712184,307.2,0,0,0,0,0,0,0,0,1,53.5,30.0,62.0,40,0,0,0,0,0,0,2,60,2,124,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
11110,1,2,0,4,0,2,2,2.0,0.0,0,0,0.0,0.0,4000000.0,2000000.0,1.0,0.0,1,1,1,1.0,0.0,1,1,0,0.0,0.0,0,0,0,0,0,0,48,0,2000000.0,0.0,2,2,2.0,0.0,0.0,0,0,0,1,0,0,0,0,0,3.0,2.0,0.0,48,0,0,0,0,0,0,2,4,0,0,1024,-1,1,24,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
44072,57,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,35087.7193,57.0,0.0,57,57,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,17543.85965,17543.85965,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,84,282,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,33,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,363636.3636,60606.06061,33.0,0.0,33,33,33,33.0,0.0,33,33,0,0.0,0.0,0,0,0,0,0,0,40,0,60606.06061,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,255,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,46321,1,1,42,172,42,42,42.0,0.0,172,172,172.0,0.0,4619.934803,43.17696077,46321.0,0.0,46321,46321,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,32,21.58848039,21.58848039,42,172,85.33333333,75.05553499,5633.333333,0,0,0,0,0,0,0,0,1,128.0,42.0,172.0,20,0,0,0,0,0,0,1,42,1,172,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
50838,22,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,90909.09091,22.0,0.0,22,22,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,45454.54545,45454.54545,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,939,268,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
